element_1,element_2,track_name,playlist_genre,playlist_subgenre,track_artist,track_popularity,selected_artist,point_size_selected_artist,track_name_selected_artist,genre_selected_artist
-2.8886841698015155,4.416046288563925,C.R.E.A.M.,rap,southern hip hop,Wu-Tang Clan,72,,0.7,NA,NA
-2.540798224086929,4.8223085104380585,Put It On,rap,southern hip hop,Big L,61,,0.7,NA,NA
-3.0058627723475517,-3.7416218534564507,Chief Rocka,rap,southern hip hop,Lords Of The Underground,59,,0.7,NA,NA
-3.236808549176084,-3.7855999011587986,Sound of da Police,rap,southern hip hop,KRS-One,62,,0.7,NA,NA
-3.5386770216284074,6.3421070172060965,Protect Ya Neck,rap,southern hip hop,Wu-Tang Clan,66,,0.7,NA,NA
-3.837744292549772,-4.459117379146415,Slam,rap,southern hip hop,Onyx,59,,0.7,NA,NA
-3.721336056332336,-4.49684933758402,MC's Act Like They Don't Know,rap,southern hip hop,KRS-One,58,,0.7,NA,NA
-3.258264588993743,7.4681258706171505,Mass Appeal,rap,southern hip hop,Gang Starr,61,,0.7,NA,NA
-2.830870610450048,6.89147646784329,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",rap,southern hip hop,Raekwon,63,,0.7,NA,NA
-2.8497922594330705,7.201649111407905,Real Hip,rap,southern hip hop,Das EFX,58,,0.7,NA,NA
-4.241903973406743,-6.763824308907485,Bucktown,rap,southern hip hop,Smif-N-Wessun,58,,0.7,NA,NA
-2.653584961316091,6.314201710923697,They Want EFX,rap,southern hip hop,Das EFX,55,,0.7,NA,NA
-1.9548797580939137,6.780424956059451,Who Got Da Props,rap,southern hip hop,Black Moon,55,,0.7,NA,NA
-3.3076218035430562,-3.7278632415621824,Shadowboxin',rap,southern hip hop,GZA,64,,0.7,NA,NA
-3.2944991386985754,-3.5224638037660125,Shame On a Nigga,rap,southern hip hop,Wu-Tang Clan,60,,0.7,NA,NA
-3.392332204368352,-3.877811078637204,Represent,rap,southern hip hop,Nas,51,,0.7,NA,NA
-3.810180337454546,-4.372024559842132,Brooklyn Zoo,rap,southern hip hop,Ol' Dirty Bastard,59,,0.7,NA,NA
-4.183097015089739,-6.50618851532921,Hip 2 Da Game,rap,southern hip hop,Lord Finesse,61,,0.7,NA,NA
-3.006919582576118,7.22205784008061,Livin' Proof,rap,southern hip hop,Group Home,51,,0.7,NA,NA
-3.983399101234185,-5.530591576098492,Tonight's Da Night,rap,southern hip hop,Redman,62,,0.7,NA,NA
-2.32373536893067,6.357502699681658,Come Clean ,rap,southern hip hop,Jeru The Damaja,50,,0.7,NA,NA
-3.184780826415629,6.857448406123686,Leflaur Leflah Eshkoshka,rap,southern hip hop,Heltah Skeltah,44,,0.7,NA,NA
-3.662996594466752,-4.230096719225999,Give Up the Goods (Just Step) (feat. Big Noyd),rap,southern hip hop,Mobb Deep,56,,0.7,NA,NA
-2.459018964083702,8.297894237866126,MVP,rap,southern hip hop,Big L,53,,0.7,NA,NA
-3.488974015634283,-4.082513280394656,Wrong Side of da Tracks,rap,southern hip hop,Artifacts,53,,0.7,NA,NA
-2.5790159696075827,8.118779860194145,I Like It (I Wanna Be Where You Are),rap,southern hip hop,Grand Puba,59,,0.7,NA,NA
-2.9266685926264637,4.9462780554720105,Me Or The Papes,rap,southern hip hop,Jeru The Damaja,58,,0.7,NA,NA
-2.7924336884131744,7.747537626192036,How Many MC's...,rap,southern hip hop,Black Moon,40,,0.7,NA,NA
-2.788002090772161,6.945288152085501,Supa Star,rap,southern hip hop,Group Home,42,,0.7,NA,NA
-3.1785730958283382,-3.055302770396737,Danger ,rap,southern hip hop,Blahzay Blahzay,46,,0.7,NA,NA
-3.203784661962178,7.332155810386826,Mad Izm,rap,southern hip hop,Channel Live,41,,0.7,NA,NA
-2.960159941382261,6.59697642482461,Next Level ,rap,southern hip hop,Showbiz & A.G.,53,,0.7,NA,NA
-3.571589436605617,-5.892372973527776,Baknaffek,rap,southern hip hop,Das EFX,45,,0.7,NA,NA
-4.004848967362188,-5.501186971866332,Liquid Swords,rap,southern hip hop,GZA,59,,0.7,NA,NA
-2.9215863893870546,7.567810034547742,Funky Child,rap,southern hip hop,Lords Of The Underground,50,,0.7,NA,NA
-2.979062242851417,4.901107839468555,C'Mon wit da Git Down,rap,southern hip hop,Artifacts,56,,0.7,NA,NA
-4.551554513712222,-4.863034577191769,The What,rap,southern hip hop,The Notorious B.I.G.,58,,0.7,NA,NA
-3.50241968273044,-2.9143865565598857,Ill Street Blues (Illest Version),rap,southern hip hop,Kool G Rap & DJ Polo,29,,0.7,NA,NA
-3.6887934060136702,-3.223096914893703,Sound Bwoy Bureill,rap,southern hip hop,Smif-N-Wessun,52,,0.7,NA,NA
-2.3663407004990047,6.503739858220398,No Fear,rap,southern hip hop,O.G.C.,35,,0.7,NA,NA
-3.694729144997847,-4.372189134176924,Crooklyn ,rap,southern hip hop,Crooklyn Dodgers,53,,0.7,NA,NA
-2.8820617357521465,4.896234316271498,It's Been A Long Time,rap,southern hip hop,Rakim,54,,0.7,NA,NA
-2.2027777701571436,6.406623910591887,I Got Cha Opin,rap,southern hip hop,Black Moon,36,,0.7,NA,NA
-2.066275622564482,-6.529353345665999,360 (What Goes Around),rap,southern hip hop,Grand Puba,37,,0.7,NA,NA
-4.432445637132733,-4.920639976205276,Street Struck,rap,southern hip hop,Big L,48,,0.7,NA,NA
-4.095100598642032,-5.593769929715648,Bring Da Ruckus,rap,southern hip hop,Wu-Tang Clan,63,,0.7,NA,NA
-3.8577044575951573,-5.8661721985768684,Clan In Da Front,rap,southern hip hop,Wu-Tang Clan,54,,0.7,NA,NA
-3.8205090803547037,-5.30879594497812,Wu,rap,southern hip hop,Wu-Tang Clan,56,,0.7,NA,NA
-3.4298426209272233,-4.790139543894669,Can It Be All So Simple / Intermission,rap,southern hip hop,Wu-Tang Clan,52,,0.7,NA,NA
-3.372587546882791,-3.5470954790271314,Da Mystery of Chessboxin',rap,southern hip hop,Wu-Tang Clan,60,,0.7,NA,NA
-3.9947484678785212,-5.353095433569044,Method Man,rap,southern hip hop,Wu-Tang Clan,60,,0.7,NA,NA
-3.1347610502113428,6.254283443227459,Tearz,rap,southern hip hop,Wu-Tang Clan,58,,0.7,NA,NA
-3.3578099678911144,-3.45368192617191,Things Done Changed ,rap,southern hip hop,The Notorious B.I.G.,52,,0.7,NA,NA
-4.144591160457432,-5.169689866532076,Gimme the Loot ,rap,southern hip hop,The Notorious B.I.G.,64,,0.7,NA,NA
-2.569893882294198,6.793845920226085,Machine Gun Funk ,rap,southern hip hop,The Notorious B.I.G.,60,,0.7,NA,NA
-3.1466448357731487,4.707552353923579,Warning ,rap,southern hip hop,The Notorious B.I.G.,60,,0.7,NA,NA
-4.186871446179188,-5.627305392090098,Ready to Die ,rap,southern hip hop,The Notorious B.I.G.,56,,0.7,NA,NA
-3.4486791251646807,7.337884320597404,One More Chance ,rap,southern hip hop,The Notorious B.I.G.,53,,0.7,NA,NA
-2.4354971180794838,6.8780026424474965,Everyday Struggle ,rap,southern hip hop,The Notorious B.I.G.,57,,0.7,NA,NA
-2.682707303622662,4.741028449939297,Unbelievable ,rap,southern hip hop,The Notorious B.I.G.,52,,0.7,NA,NA
-2.9661631798733534,7.394018128057611,Who Shot Ya? ,rap,southern hip hop,The Notorious B.I.G.,68,,0.7,NA,NA
-2.438673132400842,-3.6265457226331748,Return of the Mecca,rap,southern hip hop,Pete Rock & C.L. Smooth,29,,0.7,NA,NA
-1.6196984055513803,7.174767895437819,For Pete's Sake,rap,southern hip hop,Pete Rock & C.L. Smooth,34,,0.7,NA,NA
-1.3450195846964041,-3.9647400084043807,Ghettos of the Mind,rap,southern hip hop,Pete Rock & C.L. Smooth,26,,0.7,NA,NA
-1.918741816616646,8.807517015719661,Act Like You Know,rap,southern hip hop,Pete Rock & C.L. Smooth,27,,0.7,NA,NA
-3.1482107205689775,7.389159815275041,Straighten It Out,rap,southern hip hop,Pete Rock & C.L. Smooth,52,,0.7,NA,NA
-2.227483882353839,6.31631322130831,Wig Out,rap,southern hip hop,Pete Rock & C.L. Smooth,25,,0.7,NA,NA
-3.876607373214643,-5.85998716099995,Anger in the Nation,rap,southern hip hop,Pete Rock & C.L. Smooth,24,,0.7,NA,NA
-3.0683448152190405,6.406677361103136,On and On,rap,southern hip hop,Pete Rock & C.L. Smooth,26,,0.7,NA,NA
-0.2861162793646508,7.628360279445044,Can't Front on Me,rap,southern hip hop,Pete Rock & C.L. Smooth,27,,0.7,NA,NA
-3.0696088335763108,4.742467138821192,"The Basement (feat. Heavy D, Rob",rap,southern hip hop,Pete Rock & C.L. Smooth,31,,0.7,NA,NA
-3.773771479761419,-5.571554166307371,Skins (feat. Grand Puba),rap,southern hip hop,Pete Rock & C.L. Smooth,25,,0.7,NA,NA
-3.949627287868374,-6.428429621794207,Put Your Head Out,rap,southern hip hop,House Of Pain,40,,0.7,NA,NA
-0.6129685585434318,7.202027605386241,Top O' the Morning to Ya,rap,southern hip hop,House Of Pain,48,,0.7,NA,NA
-2.400730166112858,-7.014463519983993,House and the Rising Son,rap,southern hip hop,House Of Pain,36,,0.7,NA,NA
-2.878619114630647,-3.3885670692476326,Shamrocks and Shenanigans,rap,southern hip hop,House Of Pain,43,,0.7,NA,NA
-0.850327669525466,6.440613753867211,Don't Tell 'Em,rap,southern hip hop,Jeremih,6,,0.7,NA,NA
-2.8534578453601913,5.968149627987187,Why You Always Hatin?,rap,southern hip hop,YG,1,,0.7,NA,NA
-3.0927883800298304,7.489554155326818,Bitch Betta Have My Money,rap,southern hip hop,Tyga,47,,0.7,NA,NA
-4.6647910340185,-5.079299886935757,Don't Mind,rap,southern hip hop,Kent Jones,66,,0.7,NA,NA
-2.9847166235351645,-8.1554166153775,I'm Different,rap,southern hip hop,2 Chainz,59,,0.7,NA,NA
-2.7634291993850235,-3.357333725340322,Ni**as In Paris,rap,southern hip hop,JAY-Z,77,,0.7,NA,NA
-3.058588087216119,-6.4389392908093654,Broccoli,rap,southern hip hop,DRAM,69,,0.7,NA,NA
-2.9090865844402716,7.522032717870584,For Free,rap,southern hip hop,DJ Khaled,56,,0.7,NA,NA
-1.3580466445075983,-4.513706411015675,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",rap,southern hip hop,Macklemore & Ryan Lewis,9,,0.7,NA,NA
-3.2277871832400296,-2.9063035731858746,Where Ya At,rap,southern hip hop,Future,67,,0.7,NA,NA
-2.1949887124593808,-7.533359628629062,Watch Me (Whip / Nae Nae),rap,southern hip hop,Silentó,68,,0.7,NA,NA
0.5219866584411205,-4.56345955630099,I Got the Keys (feat. Jay,rap,southern hip hop,DJ Khaled,47,,0.7,NA,NA
-0.5187851174045152,-3.471872653945327,Blasé (feat. Future & Rae Sremmurd),rap,southern hip hop,Ty Dolla $ign,60,,0.7,NA,NA
0.0700142280456495,-4.147841829265072,Really Really,rap,southern hip hop,Kevin Gates,70,,0.7,NA,NA
-4.104995007267885,-6.070311087254016,Afro Trap Pt. 3 (Champions League),rap,southern hip hop,MHD,3,,0.7,NA,NA
-4.001948287330271,-6.7034011179767345,Afro Trap Pt. 4 (Fais le mouv),rap,southern hip hop,MHD,0,,0.7,NA,NA
0.16493340459201314,-8.321754585995306,We Dem Boyz,rap,southern hip hop,Wiz Khalifa,67,,0.7,NA,NA
0.8417660994306251,9.285346194465587,Papaoutai,rap,southern hip hop,Stromae,15,,0.7,NA,NA
-0.838983010691128,7.123934968310776,Alors On Danse ,rap,southern hip hop,Stromae,20,,0.7,NA,NA
2.260324281516904,-5.862437064091147,No L's,rap,southern hip hop,Jerry Purpdrank,36,,0.7,NA,NA
-3.589898414374888,6.160689817989463,All The Way Up,rap,southern hip hop,Fat Joe,68,,0.7,NA,NA
-4.320827046435553,-5.487870455192125,Candy Shop,rap,southern hip hop,50 Cent,7,50 Cent,1,Candy Shop,rap
-3.578467222477552,7.4364165737451655,P.I.M.P.,rap,southern hip hop,50 Cent,74,50 Cent,1,P.I.M.P.,rap
-0.030801113385923506,-4.5012861093399765,All Night (feat. Knox Fortune),rap,southern hip hop,Chance the Rapper,69,,0.7,NA,NA
-2.3153011083967643,8.6854299874385,No Problem (feat. Lil Wayne & 2 Chainz),rap,southern hip hop,Chance the Rapper,74,,0.7,NA,NA
-3.335122485301155,6.0524034789581815,No Words ,rap,southern hip hop,Hopsin,38,,0.7,NA,NA
0.03179776432447329,-4.183826338306618,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",rap,southern hip hop,A$AP Ferg,71,,0.7,NA,NA
-3.437568420505876,6.424727773499836,FDT ,rap,southern hip hop,YG,0,,0.7,NA,NA
-3.904941010218038,-6.0074531266896525,Nasty Freestyle,rap,southern hip hop,T-Wayne,65,,0.7,NA,NA
5.625726003180099,-4.0696157316985895,Calabria ,rap,southern hip hop,Rune RK,3,,0.7,NA,NA
-2.531899006892062,-8.839407087461648,In My Room (feat. Ty Dolla $ign & Tyga),rap,southern hip hop,Mustard,61,,0.7,NA,NA
-0.05118492827282195,8.69459958328502,Ride Out,rap,southern hip hop,Kid Ink,62,,0.7,NA,NA
-1.4967131845204644,-3.723066290840486,Loyal,rap,southern hip hop,Chris Brown,11,,0.7,NA,NA
-2.803990878825952,-3.275467588530007,Baller Alert,rap,southern hip hop,Tyga,0,,0.7,NA,NA
-3.0611398048199243,-3.5395383096206987,Bad Bitch,rap,southern hip hop,YG,9,,0.7,NA,NA
-4.179863949582603,-6.090127508293308,1 of 1,rap,southern hip hop,Tyga,55,,0.7,NA,NA
-2.339665260476563,-3.674045892178848,Summer In The Winter (feat. Omarion),rap,southern hip hop,Kid Ink,45,,0.7,NA,NA
-1.484604394980306,-6.237137982851075,Pop It,rap,southern hip hop,Tyga,37,,0.7,NA,NA
-4.6527932898257065,-5.099094132806101,Trumpets ,rap,southern hip hop,Sak Noel,0,,0.7,NA,NA
-1.5469764274407085,9.429682955550271,Post to Be (feat. Chris Brown & Jhene Aiko),rap,southern hip hop,Omarion,70,,0.7,NA,NA
0.3144791784768166,-5.646912206316446,Come on to Me (feat. Sean Paul),rap,southern hip hop,Major Lazer,37,,0.7,NA,NA
0.008173757343034105,7.423812163950553,My Boo ,rap,southern hip hop,Ghost Town DJs,6,,0.7,NA,NA
2.3429302521663447,-5.807524139066676,I Don't Get Tired (#IDGT) (feat. August Alsina),rap,southern hip hop,Kevin Gates,65,,0.7,NA,NA
-2.503514186402466,-7.781027532076969,Ayo,rap,southern hip hop,Chris Brown,73,,0.7,NA,NA
-1.1935644071971674,-4.986212621822663,Danza Kuduro ,rap,southern hip hop,Don Omar,0,,0.7,NA,NA
-3.453361319153026,-7.385576323938715,NA,rap,southern hip hop,NA,0,,0.7,NA,NA
-1.6419089193623075,8.335666959222802,Ginza,rap,southern hip hop,J Balvin,5,,0.7,NA,NA
-0.8302850167768234,-6.722163552287044,Show Me,rap,southern hip hop,Kid Ink,3,,0.7,NA,NA
-5.920506281259906,8.585404513904274,Blueberry Yum Yum,rap,southern hip hop,Ludacris,39,,0.7,NA,NA
-3.6530252440865647,-3.6846379042036577,Lean Back,rap,southern hip hop,Terror Squad,5,,0.7,NA,NA
4.86508574898297,5.528392590748481,Helicopter ,rap,southern hip hop,Martin Garrix,2,,0.7,NA,NA
4.390933078893555,6.085208980449432,Wizard ,rap,southern hip hop,Martin Garrix,0,,0.7,NA,NA
1.4263036363969561,-7.874125224812921,Turn It Up,rap,southern hip hop,Dimitri Vegas & Like Mike,0,,0.7,NA,NA
6.16265421457936,-3.4591932598894033,El Mariachi,rap,southern hip hop,Bassjackers,0,,0.7,NA,NA
6.165053575935672,-3.5800676496371753,Derp ,rap,southern hip hop,Bassjackers,56,,0.7,NA,NA
-3.038548404441163,-5.680669106860134,Hi Life,rap,southern hip hop,UGK,42,,0.7,NA,NA
-3.1152813887885555,5.109073144851201,Ridin' Dirty,rap,southern hip hop,UGK,33,,0.7,NA,NA
-1.7554292784752163,5.614048175560728,Pimpin' Ain't No Illusion (feat. Kool,rap,southern hip hop,UGK,17,,0.7,NA,NA
-2.757714894343523,-6.22869746820565,Gone Ride With Me,rap,southern hip hop,Juvenile,37,,0.7,NA,NA
-3.222703829363632,7.394185706694442,Flossin' Season,rap,southern hip hop,Juvenile,31,,0.7,NA,NA
-1.2618131681914904,-2.7184229890307465,Rich Niggaz,rap,southern hip hop,Juvenile,39,,0.7,NA,NA
-2.6487970387835285,4.456690759302077,Slow Motion,rap,southern hip hop,DJ Dow Jones,0,,0.7,NA,NA
-3.367599650238539,-6.614529809229465,Enemy Turf,rap,southern hip hop,Juvenile,22,,0.7,NA,NA
-2.9967799934499517,-2.629430236555166,Get Back,rap,southern hip hop,Ludacris,57,,0.7,NA,NA
-3.7080991022949927,6.501390732271581,Saturday (Oooh! Ooooh!),rap,southern hip hop,Ludacris,46,,0.7,NA,NA
-2.806124161242521,4.856306935124271,Two Miles An Hour,rap,southern hip hop,Ludacris,30,,0.7,NA,NA
-4.499014754839613,-6.319940765457697,Pimpin' All Over The World,rap,southern hip hop,Ludacris,54,,0.7,NA,NA
-1.1968151976662158,-2.83430194741707,Thug Money,rap,southern hip hop,Trick Daddy,5,,0.7,NA,NA
-0.6731118648584786,7.859272213694296,For All My Ladies,rap,southern hip hop,Trick Daddy,16,,0.7,NA,NA
-2.391773261800499,-3.5573007292651555,I Miss My Homies,rap,southern hip hop,Master P,41,,0.7,NA,NA
-1.4736051133900294,9.624167579016035,Ridin,rap,southern hip hop,Hot Boys,30,,0.7,NA,NA
-4.576472767701747,-5.1409776204865585,We On Fire,rap,southern hip hop,Hot Boys,28,,0.7,NA,NA
-3.057599904708847,-4.071318191764408,You Dig,rap,southern hip hop,Hot Boys,22,,0.7,NA,NA
-2.729957629608279,5.194913759393487,Havin Thangs,rap,southern hip hop,Big Mike,34,,0.7,NA,NA
-2.774579052144704,-7.1824494615946115,Somethin Serious,rap,southern hip hop,Big Mike,22,,0.7,NA,NA
-4.136987771696564,-6.247410476756191,Anotha Day Anotha Balla,rap,southern hip hop,South Circle,17,,0.7,NA,NA
-3.0016808666520616,-4.201493254239496,It's Going Down,rap,southern hip hop,South Circle,19,,0.7,NA,NA
-3.2323163102971844,-3.7262980957067096,Guess Who's Back,rap,southern hip hop,Scarface,52,,0.7,NA,NA
-3.8052889185883885,-4.361170062071693,No Tears,rap,southern hip hop,Scarface,49,,0.7,NA,NA
-2.9433326424806756,-3.360041521414033,Po Pimp,rap,southern hip hop,Do Or Die,51,,0.7,NA,NA
-3.0761320413706352,-4.171848801092411,Player's Ball,rap,southern hip hop,OutKast,59,,0.7,NA,NA
-4.165630618822566,-6.65772539396188,Two Dope Boyz (In a Cadillac),rap,southern hip hop,OutKast,50,,0.7,NA,NA
-3.188083999972692,-2.532290405357154,The Whole World (feat. Killer Mike),rap,southern hip hop,OutKast,49,,0.7,NA,NA
-3.177813259432863,-2.513426857075873,The Whole World,rap,southern hip hop,OutKast,8,,0.7,NA,NA
-2.269378453889237,5.6621520397573315,They Don't Dance No Mo' (feat. Lil' Will),rap,southern hip hop,Goodie Mob,36,,0.7,NA,NA
-3.2251431894426306,5.225977299769784,Fly Away,rap,southern hip hop,Goodie Mob,31,,0.7,NA,NA
-4.136757087103382,-6.711610817372325,See You When I See You,rap,southern hip hop,Goodie Mob,21,,0.7,NA,NA
-3.9721978360183146,-6.163201459702562,Small Time,rap,southern hip hop,Lil' Troy,18,,0.7,NA,NA
-3.2012561479595885,-3.595049551121126,Diamond & Gold,rap,southern hip hop,Lil' Troy,12,,0.7,NA,NA
-4.271219035142797,-5.75657975252758,The Trill Connection,rap,southern hip hop,DJ DMD,11,,0.7,NA,NA
-3.021315447393743,7.210615316781835,Makin' Moves,rap,southern hip hop,DJ DMD,6,,0.7,NA,NA
-2.2816463674762684,8.501739997918937,Shinin',rap,southern hip hop,DJ DMD,13,,0.7,NA,NA
-2.019531066297465,-4.278557781094655,Landmines,rap,southern hip hop,DJ DMD,7,,0.7,NA,NA
-2.014874050574968,-8.21846486744709,Roll With It ,rap,southern hip hop,Three 6 Mafia,41,,0.7,NA,NA
-3.049864113792312,-6.354718025484716,Hard Hittaz ,rap,southern hip hop,Three 6 Mafia,23,,0.7,NA,NA
-1.6327041664095214,-3.093883228390023,Hard Out Here for a Pimp,rap,southern hip hop,Three 6 Mafia,45,,0.7,NA,NA
-2.9614165861984425,-6.147387945841775,Side 2 Side ,rap,southern hip hop,Three 6 Mafia,43,,0.7,NA,NA
-2.8945209590437866,-4.030567470916829,Bouncin' Back (Bumpin' Me Against the Wall) (feat. Pharrell Williams) ,rap,southern hip hop,Mystikal,42,,0.7,NA,NA
-4.009172416446087,6.641949775645719,Definition of God,rap,southern hip hop,Sean Price,26,,0.7,NA,NA
-4.469203241196419,-6.037320099451168,Crown of Thorns,rap,southern hip hop,Raekwon,12,,0.7,NA,NA
-0.6703177867895769,-8.162567563475385,Visiting Hour,rap,southern hip hop,Raekwon,25,,0.7,NA,NA
2.96853021072938,-5.030247793651547,What's on Your Mind,rap,southern hip hop,Sheek Louch,8,,0.7,NA,NA
4.7219788384915296,3.6394813627162934,Brown Guys,rap,southern hip hop,Talib Kweli,13,,0.7,NA,NA
0.39776799715642686,8.103536324638984,Money Dance,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
2.194944189262417,-5.648950784328336,Carol City,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
1.386750405608915,8.94291056726302,One Of Us,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-0.08444512561179751,-7.911814703052628,"Smile Mama, Smile",rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-3.7981156481275855,6.462746815759301,Idols Become Rivals,rap,southern hip hop,Rick Ross,50,,0.7,NA,NA
-3.2527647426405757,5.521193839945388,Trap Trap Trap,rap,southern hip hop,Rick Ross,52,,0.7,NA,NA
-3.6538015569027937,-3.5094998659033503,I Think She Like Me,rap,southern hip hop,Rick Ross,52,,0.7,NA,NA
3.0806594048508824,-4.996962326507915,Scientology,rap,southern hip hop,Rick Ross,41,,0.7,NA,NA
0.30520683244054486,-7.651905287044696,Hood Billionaire,rap,southern hip hop,Rick Ross,29,,0.7,NA,NA
-3.011590350160322,6.786231800288547,Quintessential,rap,southern hip hop,Rick Ross,21,,0.7,NA,NA
-2.5900077355960534,5.34603371730954,Rich Is Gangsta,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-0.3167842036581311,8.767290660282534,The Devil Is A Lie,rap,southern hip hop,Rick Ross,1,,0.7,NA,NA
-0.26578268888410306,-6.919391720163436,Sanctified,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-3.938111330152294,6.68850670390808,Blessing In Disguise,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-4.522261003950249,-5.296184406648271,Pirates,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-4.441270391779726,-6.414718728562725,3 Kings,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-3.3082747556666883,5.532807317442164,Ashamed,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
1.8259814683929936,8.220430581823727,Maybach Music IV,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
1.2505376078465522,9.51917686476336,911,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-3.793952406254313,-4.3927094245725105,So Sophisticated,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
2.5082356987340075,-6.872216840010939,Presidential,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
0.7157332961523734,8.814744947578644,Touch'N You,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-4.603366620689908,-4.808212601244763,Ten Jesus Pieces,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
-0.6464827784340502,-8.048606794960254,You The Boss,rap,southern hip hop,Rick Ross,0,,0.7,NA,NA
1.0464229262748515,-8.222230888152135,Hold Me Back,rap,southern hip hop,Rick Ross,43,,0.7,NA,NA
-4.350485625330604,-6.674283331987181,Good Cop Bad Cop,rap,southern hip hop,Ice Cube,0,,0.7,NA,NA
-4.335875228232789,-4.557728898029799,True Colors/It's On,rap,southern hip hop,The Game,31,,0.7,NA,NA
1.7645132503003758,8.511805261876496,The Juice,rap,southern hip hop,The Game,35,,0.7,NA,NA
-3.4114675409528328,-4.047132178431806,Young Niggas,rap,southern hip hop,The Game,31,,0.7,NA,NA
-4.839353661210646,-5.870677015805266,The Soundtrack,rap,southern hip hop,The Game,30,,0.7,NA,NA
-2.429838181510428,5.045329200908364,Baby You (feat. Jason Derulo),rap,southern hip hop,The Game,39,,0.7,NA,NA
-3.8630894199354042,-3.4671691633346424,All Eyez (feat. Jeremih) [Bonus Track],rap,southern hip hop,The Game,57,,0.7,NA,NA
-3.5841429917420884,6.246599840227959,I Grew Up On Wu,rap,southern hip hop,The Game,33,,0.7,NA,NA
-3.3984141855739445,6.844241649247659,92 Bars,rap,southern hip hop,The Game,44,,0.7,NA,NA
-4.129937929249346,-3.983202960062314,Red Nation,rap,southern hip hop,The Game,1,,0.7,NA,NA
-3.222848539099494,7.703060496759809,Born In The Trap,rap,southern hip hop,The Game,0,,0.7,NA,NA
-3.928585159030125,-4.544913344357245,Jesus Piece,rap,southern hip hop,The Game,0,,0.7,NA,NA
1.412041527219605,9.364409006942763,A$AP Forever,rap,southern hip hop,A$AP Rocky,68,,0.7,NA,NA
-3.455043561760638,6.4984928473617565,Ruckus in B Minor,rap,southern hip hop,Wu-Tang Clan,41,,0.7,NA,NA
-2.3483502087935593,6.129340885887453,40th Street Black / We Will Fight,rap,southern hip hop,Wu-Tang Clan,30,,0.7,NA,NA
-4.1234813641504156,-5.887201227622867,Keep Watch,rap,southern hip hop,Wu-Tang Clan,40,,0.7,NA,NA
-2.6772782456080275,6.936923176362101,The Genesis of the Omega,rap,southern hip hop,Sean Price,24,,0.7,NA,NA
-4.311014954339426,-4.584177661361097,Pyrex,rap,southern hip hop,Sean Price,25,,0.7,NA,NA
-3.9108513008493153,6.508202121871102,Price & Shining Armor,rap,southern hip hop,Sean Price,23,,0.7,NA,NA
-3.4255324126118243,6.576115233598104,Straight Music,rap,southern hip hop,Sean Price,25,,0.7,NA,NA
-3.9644227497170217,6.479130876308692,Hush,rap,southern hip hop,Sean Price,16,,0.7,NA,NA
-0.2399184468368416,-8.198366221251867,Solomon Grundy,rap,southern hip hop,Sean Price,18,,0.7,NA,NA
-3.7642845513918823,-3.9153742178517343,BBQ Sauce,rap,southern hip hop,Sean Price,21,,0.7,NA,NA
-3.5831460475659105,6.826327525258101,Battering Bars,rap,southern hip hop,Sean Price,17,,0.7,NA,NA
-2.9203805668598415,-2.8314137580965753,APESHIT,rap,southern hip hop,The Carters,67,,0.7,NA,NA
-3.790210720210772,-4.29997047313038,Very Special,rap,southern hip hop,Wiz Khalifa,46,,0.7,NA,NA
-3.368869563501981,5.795569343145519,Mr. Williams (feat. THEMXXNLIGHT & Curren$y) / Where is the Love,rap,southern hip hop,Wiz Khalifa,49,,0.7,NA,NA
-4.470388290340513,-4.753389630362871,BLACK EFFECT,rap,southern hip hop,The Carters,48,,0.7,NA,NA
-3.1972171729174645,-4.048309583165517,LOVEHAPPY,rap,southern hip hop,The Carters,50,,0.7,NA,NA
-3.645598904973429,-3.8665909498426156,Gonna Miss You,rap,southern hip hop,Rapsody,28,,0.7,NA,NA
-2.323200877580886,5.10806704820601,Crown,rap,southern hip hop,Rapsody,27,,0.7,NA,NA
-3.800063621003071,6.816911014246325,Tina Turner,rap,southern hip hop,Rapsody,26,,0.7,NA,NA
-3.870378950642068,-3.804642590234475,Tree of Life,rap,southern hip hop,Ab-Soul,36,,0.7,NA,NA
